experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T06:49:53.406Z,"features={'previous_heater_dc': 45.42, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.677083333333336, 43.40625, 41.760416666666664, 40.385416666666664, 39.177083333333336, 38.145833333333336, 37.229166666666664, 36.395833333333336, 35.666666666666664, 35.0, 34.385416666666664, 33.864583333333336, 33.375, 32.916666666666664, 32.5, 32.125, 31.75, 31.4375, 31.135416666666668, 30.875, 30.604166666666668]}",app,DEBUG,temperature_automation,2025-09-19 08:49:53.406,7.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T06:49:53.415Z,PID output = -0.9580000000000005,app,DEBUG,temperature_automation,2025-09-19 08:49:53.415,7.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T06:53:13.408Z,"features={'previous_heater_dc': 44.46, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.302083333333336, 43.083333333333336, 41.458333333333336, 40.114583333333336, 38.9375, 37.916666666666664, 37.0, 36.208333333333336, 35.5, 34.822916666666664, 34.25, 33.71875, 33.25, 32.8125, 32.375, 32.0, 31.6875, 31.364583333333332, 31.0625, 30.8125, 30.520833333333332]}",app,DEBUG,temperature_automation,2025-09-19 08:53:13.408,7.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T06:53:13.417Z,PID output = -0.20199999999998752,app,DEBUG,temperature_automation,2025-09-19 08:53:13.417,7.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T06:56:33.405Z,"features={'previous_heater_dc': 44.26, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.1875, 42.989583333333336, 41.385416666666664, 40.041666666666664, 38.885416666666664, 37.84375, 36.9375, 36.145833333333336, 35.4375, 34.78125, 34.1875, 33.677083333333336, 33.1875, 32.75, 32.364583333333336, 31.989583333333332, 31.625, 31.3125, 31.041666666666668, 30.75, 30.5]}",app,DEBUG,temperature_automation,2025-09-19 08:56:33.405,7.6225
Long Yeast Grow,pioreactor02,2025-09-19T06:56:33.414Z,PID output = 0.7799999999999961,app,DEBUG,temperature_automation,2025-09-19 08:56:33.414,7.6225
Long Yeast Grow,pioreactor02,2025-09-19T06:59:53.406Z,"features={'previous_heater_dc': 45.04, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.489583333333336, 43.239583333333336, 41.635416666666664, 40.25, 39.0625, 38.03125, 37.104166666666664, 36.302083333333336, 35.572916666666664, 34.927083333333336, 34.3125, 33.8125, 33.3125, 32.875, 32.4375, 32.0625, 31.739583333333332, 31.416666666666668, 31.125, 30.84375, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 08:59:53.406,7.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T06:59:53.415Z,PID output = -0.5380000000000095,app,DEBUG,temperature_automation,2025-09-19 08:59:53.415,7.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:03:13.405Z,"features={'previous_heater_dc': 44.5, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.291666666666664, 43.083333333333336, 41.46875, 40.125, 38.947916666666664, 37.9375, 37.010416666666664, 36.197916666666664, 35.5, 34.84375, 34.25, 33.71875, 33.25, 32.8125, 32.385416666666664, 32.010416666666664, 31.6875, 31.375, 31.072916666666668, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 09:03:13.405,7.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:03:13.415Z,PID output = 1.434000000000003,app,DEBUG,temperature_automation,2025-09-19 09:03:13.415,7.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:06:33.407Z,"features={'previous_heater_dc': 45.93, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.8125, 43.5625, 41.885416666666664, 40.489583333333336, 39.291666666666664, 38.229166666666664, 37.3125, 36.46875, 35.71875, 35.0625, 34.4375, 33.90625, 33.40625, 32.958333333333336, 32.552083333333336, 32.145833333333336, 31.8125, 31.5, 31.1875, 30.895833333333332, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 09:06:33.407,7.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:06:33.416Z,PID output = -0.1799999999999997,app,DEBUG,temperature_automation,2025-09-19 09:06:33.416,7.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:09:53.406Z,"features={'previous_heater_dc': 45.75, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.8125, 43.53125, 41.864583333333336, 40.46875, 39.28125, 38.239583333333336, 37.28125, 36.479166666666664, 35.739583333333336, 35.0625, 34.447916666666664, 33.90625, 33.416666666666664, 32.947916666666664, 32.5625, 32.166666666666664, 31.8125, 31.5, 31.1875, 30.895833333333332, 30.635416666666668]}",app,DEBUG,temperature_automation,2025-09-19 09:09:53.406,7.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:09:53.416Z,PID output = -0.9899999999999871,app,DEBUG,temperature_automation,2025-09-19 09:09:53.416,7.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:13:13.407Z,"features={'previous_heater_dc': 44.76, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.4375, 43.197916666666664, 41.583333333333336, 40.21875, 39.03125, 38.0, 37.072916666666664, 36.270833333333336, 35.552083333333336, 34.885416666666664, 34.3125, 33.78125, 33.3125, 32.854166666666664, 32.4375, 32.0625, 31.729166666666668, 31.416666666666668, 31.125, 30.864583333333332, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 09:13:13.407,7.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:13:13.416Z,PID output = 0.07999999999999827,app,DEBUG,temperature_automation,2025-09-19 09:13:13.416,7.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:16:33.407Z,"features={'previous_heater_dc': 44.84, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.4375, 43.208333333333336, 41.583333333333336, 40.229166666666664, 39.041666666666664, 38.010416666666664, 37.09375, 36.270833333333336, 35.5625, 34.885416666666664, 34.3125, 33.760416666666664, 33.291666666666664, 32.854166666666664, 32.4375, 32.0625, 31.697916666666668, 31.375, 31.09375, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 09:16:33.407,7.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:16:33.416Z,PID output = 0.47199999999998987,app,DEBUG,temperature_automation,2025-09-19 09:16:33.416,7.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:19:53.408Z,"features={'previous_heater_dc': 45.31, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.625, 43.364583333333336, 41.71875, 40.34375, 39.15625, 38.125, 37.197916666666664, 36.375, 35.645833333333336, 34.979166666666664, 34.385416666666664, 33.84375, 33.375, 32.927083333333336, 32.5, 32.125, 31.75, 31.4375, 31.135416666666668, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 09:19:53.408,8.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:19:53.417Z,PID output = -0.7599999999999838,app,DEBUG,temperature_automation,2025-09-19 09:19:53.417,8.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:23:13.411Z,"features={'previous_heater_dc': 44.55, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.3125, 43.104166666666664, 41.489583333333336, 40.145833333333336, 38.96875, 37.9375, 37.020833333333336, 36.239583333333336, 35.5, 34.864583333333336, 34.25, 33.739583333333336, 33.25, 32.8125, 32.427083333333336, 32.010416666666664, 31.6875, 31.375, 31.072916666666668, 30.8125, 30.5625]}",app,DEBUG,temperature_automation,2025-09-19 09:23:13.411,8.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:23:13.421Z,PID output = 1.2319999999999993,app,DEBUG,temperature_automation,2025-09-19 09:23:13.421,8.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:26:33.407Z,"features={'previous_heater_dc': 45.78, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.770833333333336, 43.520833333333336, 41.854166666666664, 40.458333333333336, 39.270833333333336, 38.208333333333336, 37.270833333333336, 36.4375, 35.697916666666664, 35.041666666666664, 34.4375, 33.875, 33.375, 32.9375, 32.5, 32.125, 31.802083333333332, 31.46875, 31.177083333333332, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 09:26:33.407,8.1225
Long Yeast Grow,pioreactor02,2025-09-19T07:26:33.416Z,PID output = 1.1759999999999842,app,DEBUG,temperature_automation,2025-09-19 09:26:33.416,8.1225
Long Yeast Grow,pioreactor02,2025-09-19T07:29:53.408Z,"features={'previous_heater_dc': 46.96, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.25, 43.916666666666664, 42.21875, 40.791666666666664, 39.5625, 38.46875, 37.53125, 36.677083333333336, 35.927083333333336, 35.239583333333336, 34.625, 34.0625, 33.5625, 33.083333333333336, 32.666666666666664, 32.291666666666664, 31.927083333333332, 31.572916666666668, 31.25, 30.989583333333332, 30.739583333333332]}",app,DEBUG,temperature_automation,2025-09-19 09:29:53.408,8.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:29:53.418Z,PID output = -1.463999999999998,app,DEBUG,temperature_automation,2025-09-19 09:29:53.418,8.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:33:13.408Z,"features={'previous_heater_dc': 45.5, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.739583333333336, 43.46875, 41.8125, 40.416666666666664, 39.229166666666664, 38.1875, 37.25, 36.427083333333336, 35.697916666666664, 35.03125, 34.4375, 33.875, 33.375, 32.9375, 32.520833333333336, 32.125, 31.802083333333332, 31.479166666666668, 31.177083333333332, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 09:33:13.408,8.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:33:13.417Z,PID output = 0.013999999999995072,app,DEBUG,temperature_automation,2025-09-19 09:33:13.417,8.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T07:36:33.406Z,"features={'previous_heater_dc': 45.51, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.6875, 43.447916666666664, 41.791666666666664, 40.40625, 39.208333333333336, 38.15625, 37.229166666666664, 36.395833333333336, 35.666666666666664, 35.0, 34.416666666666664, 33.864583333333336, 33.375, 32.927083333333336, 32.5, 32.125, 31.760416666666668, 31.4375, 31.125, 30.875, 30.625]}",app,DEBUG,temperature_automation,2025-09-19 09:36:33.406,8.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:36:33.416Z,PID output = 0.7139999999999929,app,DEBUG,temperature_automation,2025-09-19 09:36:33.416,8.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T07:39:53.408Z,"features={'previous_heater_dc': 46.22, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [45.958333333333336, 43.6875, 42.0, 40.59375, 39.375, 38.3125, 37.375, 36.53125, 35.770833333333336, 35.114583333333336, 34.510416666666664, 33.9375, 33.4375, 33.0, 32.5625, 32.1875, 31.84375, 31.5, 31.208333333333332, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-19 09:39:53.408,8.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:39:53.418Z,PID output = 1.3599999999999965,app,DEBUG,temperature_automation,2025-09-19 09:39:53.418,8.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T07:43:13.406Z,"features={'previous_heater_dc': 47.58, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5, 44.15625, 42.427083333333336, 40.979166666666664, 39.739583333333336, 38.645833333333336, 37.6875, 36.833333333333336, 36.0625, 35.375, 34.75, 34.1875, 33.666666666666664, 33.1875, 32.75, 32.375, 32.0, 31.677083333333332, 31.364583333333332, 31.0625, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 09:43:13.406,8.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:43:13.415Z,PID output = -1.176000000000004,app,DEBUG,temperature_automation,2025-09-19 09:43:13.415,8.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T07:46:33.407Z,"features={'previous_heater_dc': 46.4, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.114583333333336, 43.822916666666664, 42.114583333333336, 40.71875, 39.5, 38.427083333333336, 37.489583333333336, 36.625, 35.875, 35.197916666666664, 34.59375, 34.041666666666664, 33.541666666666664, 33.0625, 32.666666666666664, 32.25, 31.927083333333332, 31.5625, 31.28125, 31.0, 30.729166666666668]}",app,DEBUG,temperature_automation,2025-09-19 09:46:33.407,8.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:46:33.416Z,PID output = 0.40600000000001235,app,DEBUG,temperature_automation,2025-09-19 09:46:33.416,8.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T07:49:53.407Z,"features={'previous_heater_dc': 46.81, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.25, 43.916666666666664, 42.21875, 40.802083333333336, 39.572916666666664, 38.5, 37.5625, 36.697916666666664, 35.9375, 35.25, 34.625, 34.0625, 33.5625, 33.114583333333336, 32.6875, 32.302083333333336, 31.9375, 31.604166666666668, 31.291666666666668, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 09:49:53.407,8.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:49:53.415Z,PID output = -0.08600000000000634,app,DEBUG,temperature_automation,2025-09-19 09:49:53.415,8.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T07:53:13.409Z,"features={'previous_heater_dc': 46.72, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.21875, 43.90625, 42.208333333333336, 40.791666666666664, 39.5625, 38.489583333333336, 37.53125, 36.677083333333336, 35.9375, 35.25, 34.625, 34.072916666666664, 33.5625, 33.114583333333336, 32.6875, 32.3125, 31.9375, 31.604166666666668, 31.3125, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 09:53:13.409,8.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:53:13.417Z,PID output = -0.09199999999999803,app,DEBUG,temperature_automation,2025-09-19 09:53:13.417,8.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T07:56:33.406Z,"features={'previous_heater_dc': 46.63, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.1875, 43.854166666666664, 42.177083333333336, 40.760416666666664, 39.552083333333336, 38.479166666666664, 37.53125, 36.6875, 35.927083333333336, 35.25, 34.625, 34.0625, 33.5625, 33.114583333333336, 32.6875, 32.3125, 31.9375, 31.604166666666668, 31.291666666666668, 31.0, 30.75]}",app,DEBUG,temperature_automation,2025-09-19 09:56:33.406,8.6225
Long Yeast Grow,pioreactor02,2025-09-19T07:56:33.416Z,PID output = -0.504000000000002,app,DEBUG,temperature_automation,2025-09-19 09:56:33.416,8.6225
Long Yeast Grow,pioreactor02,2025-09-19T07:59:53.407Z,"features={'previous_heater_dc': 46.13, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.0, 43.6875, 42.020833333333336, 40.625, 39.427083333333336, 38.34375, 37.40625, 36.5625, 35.8125, 35.125, 34.552083333333336, 33.989583333333336, 33.489583333333336, 33.010416666666664, 32.614583333333336, 32.21875, 31.875, 31.53125, 31.25, 30.9375, 30.6875]}",app,DEBUG,temperature_automation,2025-09-19 09:59:53.407,8.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T07:59:53.416Z,PID output = 0.4659999999999982,app,DEBUG,temperature_automation,2025-09-19 09:59:53.416,8.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T08:03:13.407Z,"features={'previous_heater_dc': 46.6, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.135416666666664, 43.84375, 42.15625, 40.729166666666664, 39.53125, 38.447916666666664, 37.489583333333336, 36.645833333333336, 35.885416666666664, 35.1875, 34.59375, 34.041666666666664, 33.552083333333336, 33.0625, 32.666666666666664, 32.25, 31.927083333333332, 31.5625, 31.25, 31.0, 30.71875]}",app,DEBUG,temperature_automation,2025-09-19 10:03:13.407,8.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:03:13.416Z,PID output = 0.8439999999999948,app,DEBUG,temperature_automation,2025-09-19 10:03:13.416,8.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T08:06:33.406Z,"features={'previous_heater_dc': 47.44, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.5, 44.125, 42.416666666666664, 40.979166666666664, 39.729166666666664, 38.635416666666664, 37.677083333333336, 36.8125, 36.052083333333336, 35.354166666666664, 34.739583333333336, 34.1875, 33.666666666666664, 33.1875, 32.75, 32.375, 32.0, 31.677083333333332, 31.375, 31.072916666666668, 30.8125]}",app,DEBUG,temperature_automation,2025-09-19 10:06:33.406,8.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:06:33.415Z,PID output = -0.8140000000000035,app,DEBUG,temperature_automation,2025-09-19 10:06:33.415,8.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T08:09:53.406Z,"features={'previous_heater_dc': 46.63, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.25, 43.927083333333336, 42.25, 40.822916666666664, 39.59375, 38.520833333333336, 37.5625, 36.729166666666664, 35.979166666666664, 35.291666666666664, 34.6875, 34.125, 33.625, 33.135416666666664, 32.739583333333336, 32.34375, 31.979166666666668, 31.635416666666668, 31.333333333333332, 31.052083333333332, 30.802083333333332]}",app,DEBUG,temperature_automation,2025-09-19 10:09:53.406,8.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:09:53.415Z,PID output = -0.6539999999999906,app,DEBUG,temperature_automation,2025-09-19 10:09:53.415,8.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T08:13:13.405Z,"features={'previous_heater_dc': 45.98, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.0, 43.697916666666664, 42.03125, 40.635416666666664, 39.427083333333336, 38.364583333333336, 37.427083333333336, 36.583333333333336, 35.84375, 35.166666666666664, 34.5625, 34.0, 33.5, 33.0625, 32.625, 32.25, 31.895833333333332, 31.5625, 31.25, 31.0, 30.708333333333332]}",app,DEBUG,temperature_automation,2025-09-19 10:13:13.405,8.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:13:13.415Z,PID output = 0.14599999999999222,app,DEBUG,temperature_automation,2025-09-19 10:13:13.415,8.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T08:16:33.407Z,"features={'previous_heater_dc': 46.13, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.0, 43.697916666666664, 42.03125, 40.635416666666664, 39.427083333333336, 38.375, 37.416666666666664, 36.583333333333336, 35.833333333333336, 35.15625, 34.5625, 34.0, 33.5, 33.052083333333336, 32.625, 32.25, 31.885416666666668, 31.5625, 31.25, 30.979166666666668, 30.697916666666668]}",app,DEBUG,temperature_automation,2025-09-19 10:16:33.407,8.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:16:33.416Z,PID output = 0.08600000000000634,app,DEBUG,temperature_automation,2025-09-19 10:16:33.416,8.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T08:19:53.407Z,"features={'previous_heater_dc': 46.22, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 14.0, 'time_series_of_temp': [46.03125, 43.729166666666664, 42.052083333333336, 40.645833333333336, 39.4375, 38.364583333333336, 37.427083333333336, 36.59375, 35.833333333333336, 35.177083333333336, 34.5625, 34.0, 33.5, 33.0625, 32.625, 32.25, 31.885416666666668, 31.572916666666668, 31.25, 31.0, 30.739583333333332]}",app,DEBUG,temperature_automation,2025-09-19 10:19:53.407,9.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T08:19:53.416Z,PID output = 0.3080000000000062,app,DEBUG,temperature_automation,2025-09-19 10:19:53.416,9.011388888889
